"simple_linnean_group_alt","major_type","linnean_order","linnean_family","linnean_subfamily","linnean_tribe","species","subspecies","genus","internal_id","canonical_sciname","notes","citation","extinct?","juniorSynonym?","synonymOf?","newSppSinceMSW3?","IfNew_category","IfNew_valid_SciName","IfNew_described_SciName","IfNew_GeoRegion","IfNew_evidenceCitation","IfNew_evidenceAuthors","IfNew_evidenceYear","IfNew_evidenceLink","IfNew_nameCitation","IfNew_nameAuthors","IfNew_nameYear","IfNew_nameLink","genusTransfersinceMSW3?","IfTransfer_oldSciName","IfTransfer_oldIUCN_ID","IfTransfer_evidenceCitation"
"placentalia","boreoeutheria","chiroptera","molossidae","molossinae","","planirostris","","cynomops","13642","Cynomops planirostris","includes paranus","Moras, L. M., Tavares, V. D. C., Pepato, A. R., Santos, F. R., & Gregorin, R. (2016). Reassessment of the evolutionary relationships within the dog‐faced bats, genus Cynomops (Chiroptera: Molossidae). Zoologica Scripta, 45(5), 465-480.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","sciuridae","xerinae","marmotini","gunnisoni","","cynomys","42453","Cynomys gunnisoni","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","sciuridae","xerinae","marmotini","leucurus","","cynomys","42454","Cynomys leucurus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","sciuridae","xerinae","marmotini","ludovicianus","","cynomys","6091","Cynomys ludovicianus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","sciuridae","xerinae","marmotini","mexicanus","","cynomys","6089","Cynomys mexicanus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","sciuridae","xerinae","marmotini","parvidens","","cynomys","6090","Cynomys parvidens","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","chiroptera","pteropodidae","cynopterinae","","brachyotis","","cynopterus","6103","Cynopterus brachyotis","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","chiroptera","pteropodidae","cynopterinae","","horsfieldii","","cynopterus","6104","Cynopterus horsfieldii","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","chiroptera","pteropodidae","cynopterinae","","luzoniensis","","cynopterus","136798","Cynopterus luzoniensis","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","chiroptera","pteropodidae","cynopterinae","","minutus","","cynopterus","136423","Cynopterus minutus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","chiroptera","pteropodidae","cynopterinae","","nusatenggara","","cynopterus","6105","Cynopterus nusatenggara","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","chiroptera","pteropodidae","cynopterinae","","sphinx","","cynopterus","6106","Cynopterus sphinx","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","chiroptera","pteropodidae","cynopterinae","","titthaecheilus","","cynopterus","6107","Cynopterus titthaecheilus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","carnivora","phocidae","","","cristata","","cystophora","6204","Cystophora cristata","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","chiroptera","emballonuridae","emballonurinae","","alecto","","cyttarops","6206","Cyttarops alecto","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","rattini","millardi","","dacnomys","6219","Dacnomys millardi","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","echimyidae","echimyinae","echimyini","boliviensis","","dactylomys","6220","Dactylomys boliviensis","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","echimyidae","echimyinae","echimyini","dactylinus","","dactylomys","6221","Dactylomys dactylinus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","echimyidae","echimyinae","echimyini","peruanus","","dactylomys","6222","Dactylomys peruanus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"marsupalia","australidelphia","diprotodontia","petauridae","dactylopsilinae","","kambuayai","","dactylopsila","100000463","Dactylopsila kambuayai","living representatives apparently discovered by Ken Aplin","HMW5","false","false","","true","denovo","Dactylopsila kambuayai","Dactylopsila kambuayai"," notentered","HMW 5","HMW 5","hmw"," noneYet"," noneYet","Aplin","1999"," noneYet","false","NA","",""
"marsupalia","australidelphia","diprotodontia","petauridae","dactylopsilinae","","megalura","","dactylopsila","6223","Dactylopsila megalura","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"marsupalia","australidelphia","diprotodontia","petauridae","dactylopsilinae","","tatei","","dactylopsila","6224","Dactylopsila tatei","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"marsupalia","australidelphia","diprotodontia","petauridae","dactylopsilinae","","trivirgata","","dactylopsila","6226","Dactylopsila trivirgata","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","artiodactyla","cervidae","cervinae","cervini","dama","","dama","42188","Dama dama","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","artiodactyla","cervidae","cervinae","cervini","mesopotamica","","dama","6232","Dama mesopotamica","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","artiodactyla","bovidae","antilopinae","alcelaphini","lunatus","","damaliscus","6235","Damaliscus lunatus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","artiodactyla","bovidae","antilopinae","alcelaphini","pygargus","","damaliscus","30208","Damaliscus pygargus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"marsupalia","australidelphia","dasyuromorpha","dasyuridae","dasyurinae","dasyurini","blythi","","dasycercus","6267","Dasycercus blythi","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"marsupalia","australidelphia","dasyuromorpha","dasyuridae","dasyurinae","dasyurini","cristicauda","","dasycercus","6266","Dasycercus cristicauda","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"marsupalia","australidelphia","dasyuromorpha","dasyuridae","dasyurinae","dasyurini","rosamondae","","dasykaluta","40527","Dasykaluta rosamondae","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","alleni","","dasymys","100000464","Dasymys alleni","split from incomtus","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic and taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","false","false","","true","splitfromexisting","Dasymys alleni","Dasymys alleni"," notentered","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic & taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","Monadjem, A., Taylor, P J., Denys, C., & Cotterill, F P ","2015"," noneYet"," noneYet","Lawrence & Loveridge","1953"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","cabrali","","dasymys","100000465","Dasymys cabrali","split from incomtus","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic and taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","false","false","","true","splitfromexisting","Dasymys cabrali","Dasymys cabrali"," notentered","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic & taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","Monadjem, A., Taylor, P J., Denys, C., & Cotterill, F P ","2015"," noneYet"," noneYet","W. Verheyen, Hulselmans, Dierckx, Colyn, Leirs & E. Verheyen","2003"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","capensis","","dasymys","100000466","Dasymys capensis","split from incomtus","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic and taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","false","false","","true","splitfromexisting","Dasymys capensis","Dasymys capensis"," notentered","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic & taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","Monadjem, A., Taylor, P J., Denys, C., & Cotterill, F P ","2015"," noneYet"," noneYet","Roberts","1936"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","foxi","","dasymys","6268","Dasymys foxi","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","griseifrons","","dasymys","100000467","Dasymys griseifrons","split from incomtus","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic and taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","false","false","","true","splitfromexisting","Dasymys griseifrons","Dasymys griseifrons"," notentered","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic & taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","Monadjem, A., Taylor, P J., Denys, C., & Cotterill, F P ","2015"," noneYet"," noneYet","Osgood","1936"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","incomtus","","dasymys","6269","Dasymys incomtus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","longipilosus","","dasymys","100000468","Dasymys longipilosus","split from incomtus","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic and taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","false","false","","true","splitfromexisting","Dasymys longipilosus","Dasymys longipilosus"," notentered","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic & taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","Monadjem, A., Taylor, P J., Denys, C., & Cotterill, F P ","2015"," noneYet"," noneYet","Eisentraut","1963"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","medius","","dasymys","100000469","Dasymys medius","split from incomtus","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic and taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","false","false","","true","splitfromexisting","Dasymys medius","Dasymys medius"," notentered","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic & taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","Monadjem, A., Taylor, P J., Denys, C., & Cotterill, F P ","2015"," noneYet"," noneYet","Thomas","1906"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","montanus","","dasymys","6270","Dasymys montanus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","nudipes","","dasymys","6271","Dasymys nudipes","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","robertsi","","dasymys","100000470","Dasymys robertsi","described in 2004","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic and taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","false","false","","true","splitfromexisting","Dasymys robertsi","Dasymys robertsi"," notentered","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic & taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","Monadjem, A., Taylor, P J., Denys, C., & Cotterill, F P ","2015"," noneYet"," noneYet","Mullin, Pillay & Taylor","2004"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","rufulus","","dasymys","6272","Dasymys rufulus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","rwandae","","dasymys","100000471","Dasymys rwandae","split from incomtus","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic and taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","false","false","","true","splitfromexisting","Dasymys rwandae","Dasymys rwandae"," notentered","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic & taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","Monadjem, A., Taylor, P J., Denys, C., & Cotterill, F P ","2015"," noneYet"," noneYet","W. Verheyen, Hulselmans, Dierckx, Colyn, Leirs & E. Verheyen","2003"," noneYet","false","NA","",""
