canonical_sciname,id,species_authority,image,notes,authority_year,parens_auth_genus,taxon_author,parens_auth_species,genus_authority,deprecated_scientific,subspecies,source,species,taxon_credit,taxon_credit_date,common_name,citation,image_credit,image_license,entry,common_name_source,image_caption,species_authority_citation,genus_authority_citation,simple_linnean_group,simple_linnean_group_alt,major_type,major_subtype,simple_linnean_subgroup,linnean_order,linnean_family,linnean_subfamily,linnean_tribe,genus,juniorSynonym,synonymOf,TaxonomyNotes,TaxonomyNotes_Citation,extinct,geo_distribution,authority_fullcitation,authority_link,MDDv1,internal_id,newSppSinceMSW3,IfNew_category,IfNew_evidenceCitation,IfNew_evidenceAuthors,IfNew_evidenceYear,IfNew_evidenceLink,IfNew_nameCitation,IfNew_nameAuthors,IfNew_nameYear,IfNew_nameLink,genusTransfersinceMSW3,IfTransfer_oldSciName,IfTransfer_oldIUCN_ID,IfTransfer_evidenceCitation
Eligmodontia puerulus,3758,Philippi,NULL,NULL,"{""1837"":1896}",0,NULL,0,F. Cuvier,NULL,NULL,iucn,puerulus,NULL,NULL,Andean Gerbil Mouse,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,CRICETIDAE,SIGMODONTINAE,PHYLLOTINI,Eligmodontia,NO,NA,NA,NA,0,Neotropics,NA,NA,1,7579,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eligmodontia typus,3759,F. Cuvier,NULL,NULL,"{""1837"":1837}",0,NULL,0,F. Cuvier,NULL,NULL,iucn,typus,NULL,NULL,Lowland Gerbil Mouse,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,CRICETIDAE,SIGMODONTINAE,PHYLLOTINI,Eligmodontia,NO,NA,NA,NA,0,Neotropics,NA,NA,1,7580,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliomys melanurus,4610,Wagner,NULL,NULL,"{""1766"":1840}",0,NULL,0,Linnaeus,NULL,NULL,iucn,melanurus,NULL,NULL,Asian Garden Dormouse,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,GLIRIDAE,LEITHIINAE,NA,Eliomys,NO,NA,NA,NA,0,Palearctic,NA,NA,1,7619,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliomys munbyanus,4611,Pomel,NULL,NULL,"{""1766"":1856}",0,NULL,0,Linnaeus,NULL,NULL,iucn,munbyanus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,GLIRIDAE,LEITHIINAE,NA,Eliomys,NO,NA,NA,NA,0,Palearctic,NA,NA,1,136469,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliomys quercinus,4612,Linnaeus,NULL,NULL,"{""1766"":1766}",0,NULL,0,Linnaeus,NULL,NULL,iucn,quercinus,NULL,NULL,Garden Dormouse,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,GLIRIDAE,LEITHIINAE,NA,Eliomys,NO,NA,NA,NA,0,Palearctic,NA,NA,1,7618,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliurus antsingy,5513,"Carleton, Goodman, & Rakotondravony",NULL,NULL,"{""1885"":2001}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,antsingy,NULL,NULL,Tsingy Tuft-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,136544,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliurus carletoni,5514,"Goodman, Raheriarisena, & Jansa",NULL,NULL,"{""1885"":2009}",0,NULL,0,Milne-Edwards,NULL,NULL,newsp,carletoni,NULL,NULL,Ankarana Special Reserve Tufted-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,100000098,1,deNovo,"Goodman, S.M., Raheriarisena, M. & Jansa, S.A. 2009. A new species of Eliurus Milne Edwards, 1885 (Rodentia: Nesomyinae) from the Réserve Spéciale d'Ankarana, northern Madagascar. Bonner zoologische Beiträge 56:133-149.[71]","Goodman, S.M., Raheriarisena, M & Jansa, S.A",2009, noneYet, noneYet,"Goodman, Raheriarisena & Jansa",2009, noneYet,0,NA,NA,NA
Eliurus danieli,5515,Carleton & Goodman,NULL,NULL,"{""1885"":2007}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,danieli,NULL,NULL,Daniel&#39;s Tuft-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,136251,1,deNovo,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliurus ellermani,5516,Carleton,NULL,NULL,"{""1885"":1994}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,ellermani,NULL,NULL,Ellerman&#39;s Tuft-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,136325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliurus grandidieri,5517,Carleton & Goodman,NULL,NULL,"{""1885"":2007}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,grandidieri,NULL,NULL,Grandidier&#39;s Tuft-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,29460,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliurus majori,5518,Thomas,NULL,NULL,"{""1885"":1908}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,majori,NULL,NULL,Major&#39;s Tufted-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,7622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliurus minor,5519,Major,NULL,NULL,"{""1885"":1896}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,minor,NULL,NULL,Lesser Tufted-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,7621,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliurus myoxinus,5520,Milne-Edwards,NULL,NULL,"{""1885"":1885}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,myoxinus,NULL,NULL,Western Tuft-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,7623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliurus penicillatus,5521,Thomas,NULL,NULL,"{""1885"":1908}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,penicillatus,NULL,NULL,White-tipped Tuft-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,7624,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliurus petteri,5522,Carleton,NULL,NULL,"{""1885"":1994}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,petteri,NULL,NULL,Petter&#39;s Tuft-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,136316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliurus tanala,5523,Major,NULL,NULL,"{""1885"":1896}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,tanala,NULL,NULL,Tanala Tuft-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,7625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eliurus webbi,5524,Ellerman,NULL,NULL,"{""1885"":1949}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,webbi,NULL,NULL,Webb&#39;s Tuft-tailed Rat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Eliurus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,7626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ellobius alaicus,3760,"Vorontsov, Lyapunova, Zakarjan, & Ivanov",NULL,NULL,"{""1770"":1969}",0,NULL,0,Pallas,NULL,NULL,iucn,alaicus,NULL,NULL,Alai Mole Vole,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,CRICETIDAE,ARVICOLINAE,ELLOBIUSINI,Ellobius,NO,NA,NA,NA,0,Palearctic,NA,NA,1,7653,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ellobius fuscocapillus,3761,Blyth,NULL,NULL,"{""1770"":1843}",0,NULL,0,Pallas,NULL,NULL,iucn,fuscocapillus,NULL,NULL,Southern Mole Vole,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,CRICETIDAE,ARVICOLINAE,ELLOBIUSINI,Ellobius,NO,NA,NA,NA,0,Palearctic,NA,NA,1,7654,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ellobius lutescens,3762,Thomas,NULL,NULL,"{""1770"":1897}",0,NULL,0,Pallas,NULL,NULL,iucn,lutescens,NULL,NULL,Transcaucasian Mole Vole,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,CRICETIDAE,ARVICOLINAE,ELLOBIUSINI,Ellobius,NO,NA,NA,NA,0,Palearctic,NA,NA,1,7655,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ellobius talpinus,3763,Pallas,NULL,NULL,"{""1770"":1770}",0,NULL,0,Pallas,NULL,NULL,iucn,talpinus,NULL,NULL,Northern Mole Vole,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,CRICETIDAE,ARVICOLINAE,ELLOBIUSINI,Ellobius,NO,NA,NA,NA,0,Palearctic,NA,NA,1,7656,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ellobius tancrei,3764,Blasius,NULL,NULL,"{""1770"":1884}",0,NULL,0,Pallas,NULL,NULL,iucn,tancrei,NULL,NULL,Zaisan Mole Vole,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,CRICETIDAE,ARVICOLINAE,ELLOBIUSINI,Ellobius,NO,NA,NA,NA,0,Palearctic,NA,NA,1,7657,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Emballonura alecto,717,Eydoux & Gervais,NULL,NULL,"{""1836"":1836}",0,NULL,0,Eydoux & Gervais,NULL,NULL,iucn,alecto,NULL,NULL,Small Asian Sheath-tailed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,EMBALLONURIDAE,EMBALLONURINAE,NA,Emballonura,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,7670,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Emballonura beccarii,719,Peters & Doria,NULL,NULL,"{""1836"":1881}",0,NULL,0,Eydoux & Gervais,NULL,NULL,iucn,beccarii,NULL,NULL,Beccari&#39;s Sheath-tailed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,EMBALLONURIDAE,EMBALLONURINAE,NA,Emballonura,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,7672,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Emballonura dianae,720,Hill,NULL,NULL,"{""1836"":1956}",0,NULL,0,Eydoux & Gervais,NULL,NULL,iucn,dianae,NULL,NULL,Large-eared Sheath-tailed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,EMBALLONURIDAE,EMBALLONURINAE,NA,Emballonura,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,7673,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Emballonura furax,721,Thomas,NULL,NULL,"{""1836"":1911}",0,NULL,0,Eydoux & Gervais,NULL,NULL,iucn,furax,NULL,NULL,New Guinea Sheath-tailed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,EMBALLONURIDAE,EMBALLONURINAE,NA,Emballonura,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,7667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Emballonura monticola,722,Temminck,NULL,NULL,"{""1836"":1838}",0,NULL,0,Eydoux & Gervais,NULL,NULL,iucn,monticola,NULL,NULL,Lesser Sheath-tailed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,EMBALLONURIDAE,EMBALLONURINAE,NA,Emballonura,NO,NA,NA,NA,0,"Indomalayan, Australasia/Oceania",NA,NA,1,7674,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Emballonura raffrayana,723,Dobson,NULL,NULL,"{""1836"":1879}",0,NULL,0,Eydoux & Gervais,NULL,NULL,iucn,raffrayana,NULL,NULL,Raffray&#39;s Sheath-tailed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,EMBALLONURIDAE,EMBALLONURINAE,NA,Emballonura,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,7668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Emballonura semicaudata,724,Peale,NULL,NULL,"{""1836"":1848}",0,NULL,0,Eydoux & Gervais,NULL,NULL,iucn,semicaudata,NULL,NULL,Pacific Sheath-tailed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,EMBALLONURIDAE,EMBALLONURINAE,NA,Emballonura,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,7669,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Emballonura serii,725,Flannery,NULL,NULL,"{""1836"":1994}",0,NULL,0,Eydoux & Gervais,NULL,NULL,iucn,serii,NULL,NULL,Seri&#39;s Sheath-tailed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,EMBALLONURIDAE,EMBALLONURINAE,NA,Emballonura,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,41528,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Enchisthenes hartii,1070,Thomas,NULL,NULL,"{""1892"":1892}",0,NULL,0,Thomas,NULL,NULL,iucn,hartii,NULL,NULL,Velvety Fruit-eating Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,PHYLLOSTOMIDAE,STENODERMATINAE,STENODERMATINI,Enchisthenes,NO,NA,NA,NA,0,"Nearctic, Neotropic",NA,NA,1,2130,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Enhydra lutris,549,Linnaeus,NULL,NULL,"{""1758"":1758}",0,NULL,0,Linnaeus,NULL,NULL,iucn,lutris,NULL,NULL,Sea Otter,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,weasels / otters,CARNIVORA,MUSTELIDAE,LUTRINAE,NA,Enhydra,NO,NA,NA,NA,0,Marine,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,1,7750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eoglaucomys fimbriatus,5613,Gray,NULL,NULL,"{""1837"":1837}",0,NULL,0,Gray,NULL,NULL,iucn,fimbriatus,NULL,NULL,Small Kashmir Flying Squirrel,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Eoglaucomys,NO,NA,NA,NA,0,Palearctic,NA,NA,1,7781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eolagurus luteus,3765,Eversmann,NULL,NULL,"{""1840"":1840}",0,NULL,0,Eversmann,NULL,NULL,iucn,luteus,NULL,NULL,Yellow Steppe Lemming,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,CRICETIDAE,ARVICOLINAE,LAGURINI,Eolagurus,NO,NA,NA,NA,0,Palearctic,NA,NA,1,7782,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eolagurus przewalskii,3766,Büchner,NULL,NULL,"{""1840"":1889}",0,NULL,0,Eversmann,NULL,NULL,iucn,przewalskii,NULL,NULL,Przewalski&#39;s Steppe Lemming,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,CRICETIDAE,ARVICOLINAE,LAGURINI,Eolagurus,NO,NA,NA,NA,0,Palearctic,NA,NA,1,7783,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eonycteris major,1257,K. Andersen,NULL,NULL,"{""1871"":1910}",0,NULL,0,Dobson,NULL,NULL,iucn,major,NULL,NULL,Greater Dawn Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,PTEROPODIDAE,ROUSETTINAE,EONYCTERINI,Eonycteris,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,7786,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eonycteris robusta,1258,Miller,NULL,NULL,"{""1871"":1913}",0,NULL,0,Dobson,NULL,NULL,iucn,robusta,NULL,NULL,Philippine Dawn Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,PTEROPODIDAE,ROUSETTINAE,EONYCTERINI,Eonycteris,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,136768,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eonycteris spelaea,1259,Dobson,NULL,NULL,"{""1871"":1871}",0,NULL,0,Dobson,NULL,NULL,iucn,spelaea,NULL,NULL,Dawn Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,PTEROPODIDAE,ROUSETTINAE,EONYCTERINI,Eonycteris,NO,NA,NA,NA,0,"Indomalayan,  Palearctic, Australasia/Oceania",NA,NA,1,7787,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eospalax baileyi,7644,Thomas,NULL,split from frontanierii,"{""1867"":1911}",0,NULL,0,Milne-Edwards,NULL,NULL,NULL,baileyi,NULL,NULL,NULL,"Su, J., Ji, W., Wang, J., Gleeson, D. M., Zhou, J., Hua, L., & Wei, Y. (2014). Phylogenetic relationships of extant zokors (Myospalacinae)(Rodentia, Spalacidae) inferred from mitochondrial DNA sequences. Mitochondrial DNA, 25(2), 135-141.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,SPALACIDAE,MYOSPALACINAE,NA,Eospalax,NO,NA,split from frontanierii,"Su, J., Ji, W., Wang, J., Gleeson, D. M., Zhou, J., Hua, L., & Wei, Y. (2014). Phylogenetic relationships of extant zokors (Myospalacinae)(Rodentia, Spalacidae) inferred from mitochondrial DNA sequences. Mitochondrial DNA, 25(2), 135-141.",0,Palearctic,NA,NA,1,100000481,1,split,"Su, J., Ji, W., Wang, J., Gleeson, D. M., Zhou, J., Hua, L., & Wei, Y. (2014). Phylogenetic relationships of extant zokors (Myospalacinae)(Rodentia, Spalacidae) inferred from mitochondrial DNA sequences. Mitochondrial DNA, 25(2), 135-141.","Su, J., Ji, W., Wang, J., Gleeson, D M., Zhou, J., Hua, L., & Wei, Y ",2014, noneYet, noneYet,Thomas,1911, noneYet,0,NA,NA,NA
Eospalax cansus,7645,Lyon,NULL,split from frontanierii,"{""1867"":1907}",0,NULL,0,Milne-Edwards,NULL,NULL,NULL,cansus,NULL,NULL,NULL,"Su, J., Ji, W., Wang, J., Gleeson, D. M., Zhou, J., Hua, L., & Wei, Y. (2014). Phylogenetic relationships of extant zokors (Myospalacinae)(Rodentia, Spalacidae) inferred from mitochondrial DNA sequences. Mitochondrial DNA, 25(2), 135-141.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,SPALACIDAE,MYOSPALACINAE,NA,Eospalax,NO,NA,split from frontanierii,"Su, J., Ji, W., Wang, J., Gleeson, D. M., Zhou, J., Hua, L., & Wei, Y. (2014). Phylogenetic relationships of extant zokors (Myospalacinae)(Rodentia, Spalacidae) inferred from mitochondrial DNA sequences. Mitochondrial DNA, 25(2), 135-141.",0,Palearctic,NA,NA,1,100000482,1,split,"Su, J., Ji, W., Wang, J., Gleeson, D. M., Zhou, J., Hua, L., & Wei, Y. (2014). Phylogenetic relationships of extant zokors (Myospalacinae)(Rodentia, Spalacidae) inferred from mitochondrial DNA sequences. Mitochondrial DNA, 25(2), 135-141.","Su, J., Ji, W., Wang, J., Gleeson, D M., Zhou, J., Hua, L., & Wei, Y ",2014, noneYet, noneYet,Lyon,1907, noneYet,0,NA,NA,NA
Eospalax fontanierii,5864,Milne-Edwards,NULL,NULL,"{""1867"":1867}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,fontanierii,NULL,NULL,Chinese Zokor,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,SPALACIDAE,MYOSPALACINAE,NA,Eospalax,NO,NA,NA,NA,0,Palearctic,NA,NA,1,14118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eospalax rothschildi,5865,Thomas,NULL,NULL,"{""1867"":1911}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,rothschildi,NULL,NULL,Rothschild&#39;s Zokor,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,SPALACIDAE,MYOSPALACINAE,NA,Eospalax,NO,NA,NA,NA,0,Palearctic,NA,NA,1,14121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Eospalax rufescens,7648,J. A. Allen,NULL,split from frontanierii,"{""1867"":1909}",0,NULL,0,Milne-Edwards,NULL,NULL,NULL,rufescens,NULL,NULL,NULL,"Su, J., Ji, W., Wang, J., Gleeson, D. M., Zhou, J., Hua, L., & Wei, Y. (2014). Phylogenetic relationships of extant zokors (Myospalacinae)(Rodentia, Spalacidae) inferred from mitochondrial DNA sequences. Mitochondrial DNA, 25(2), 135-141.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,SPALACIDAE,MYOSPALACINAE,NA,Eospalax,NO,NA,split from frontanierii,"Su, J., Ji, W., Wang, J., Gleeson, D. M., Zhou, J., Hua, L., & Wei, Y. (2014). Phylogenetic relationships of extant zokors (Myospalacinae)(Rodentia, Spalacidae) inferred from mitochondrial DNA sequences. Mitochondrial DNA, 25(2), 135-141.",0,Palearctic,NA,NA,1,100000483,1,split,"Su, J., Ji, W., Wang, J., Gleeson, D. M., Zhou, J., Hua, L., & Wei, Y. (2014). Phylogenetic relationships of extant zokors (Myospalacinae)(Rodentia, Spalacidae) inferred from mitochondrial DNA sequences. Mitochondrial DNA, 25(2), 135-141.","Su, J., Ji, W., Wang, J., Gleeson, D M., Zhou, J., Hua, L., & Wei, Y ",2014, noneYet, noneYet,J. A. Allen,1909, noneYet,0,NA,NA,NA
Eospalax smithii,5866,Thomas,NULL,NULL,"{""1867"":1911}",0,NULL,0,Milne-Edwards,NULL,NULL,iucn,smithii,NULL,NULL,Smith&#39;s Zokor,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,SPALACIDAE,MYOSPALACINAE,NA,Eospalax,NO,NA,NA,NA,0,Palearctic,NA,NA,1,14122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
