"canonical_sciname","id","species_authority","image","notes","authority_year","parens_auth_genus","taxon_author","parens_auth_species","genus_authority","deprecated_scientific","subspecies","source","species","taxon_credit","taxon_credit_date","common_name","citation","image_credit","image_license","entry","common_name_source","image_caption","species_authority_citation","genus_authority_citation","simple_linnean_group","simple_linnean_group_alt","major_type","major_subtype","simple_linnean_subgroup","linnean_order","linnean_family","linnean_subfamily","linnean_tribe","genus","juniorSynonym","synonymOf","TaxonomyNotes","TaxonomyNotes_Citation","extinct","geo_distribution","authority_fullcitation","authority_link","MDDv1","internal_id","newSppSinceMSW3","IfNew_category","IfNew_evidenceCitation","IfNew_evidenceAuthors","IfNew_evidenceYear","IfNew_evidenceLink","IfNew_nameCitation","IfNew_nameAuthors","IfNew_nameYear","IfNew_nameLink","genusTransfersinceMSW3","IfTransfer_oldSciName","IfTransfer_oldIUCN_ID","IfTransfer_evidenceCitation"
"Crocidura horsfieldii","2468","Tomes","null","NULL","{""1780"":1856}","false","null","false","Hermann","null","null","iucn","horsfieldii","null","null","Horsefield&#39;s Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","palearctic, indomalaysia","","","true","41324","false","","","","","","","","","","false","NA","",""
"Crocidura hutanis","2469","Ruedi & Vogel","null","NULL","{""1780"":1995}","false","null","false","Hermann","null","null","iucn","hutanis","null","null","Hutan Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","indomalayan","","","true","136781","false","","","","","","","","","","false","NA","",""
"Crocidura indochinensis","2470","Robinson & Kloss","null","NULL","{""1780"":1914}","false","null","false","Hermann","null","null","iucn","indochinensis","null","null","Indochinese Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","palearctic, indomalaysia","","","true","136733","false","","","","","","","","","","false","NA","",""
"Crocidura jacksoni","2471","Thomas","null","NULL","{""1780"":1898}","false","null","false","Hermann","null","null","iucn","jacksoni","null","null","Jackson&#39;s Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","41325","false","","","","","","","","","","false","NA","",""
"Crocidura jenkinsi","2472","Chakraborty","null","NULL","{""1780"":1978}","false","null","false","Hermann","null","null","iucn","jenkinsi","null","null","Jenkin&#39;s Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","indomalayan","","","true","5604","false","","","","","","","","","","false","NA","",""
"Crocidura jouvenetae","2473","Heim de Balsac","null","NULL","{""1780"":1957}","false","null","false","Hermann","null","null","iucn","jouvenetae","null","null","NULL","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","136327","false","","","","","","","","","","false","NA","",""
"Crocidura katinka","2474","Bate","null","NULL","{""1780"":1937}","false","null","false","Hermann","null","null","iucn","katinka","null","null","NULL","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","palearctic","","","true","136634","false","","","","","","","","","","false","NA","",""
"Crocidura kegoensis","7068","Lunde, Musser, & Ziegler","null","described in 2004","{""1780"":2004}","false","null","false","Hermann","null","null","null","kegoensis","null","null","NULL","Lunde, D. P., Musser, G. G., & Ziegler, T. (2004). Description of a new species of Crocidura (Soricomorpha: Soricidae, Crocidurinae) from Ke Go Nature Reserve, Vietnam. Mammal Study, 29(1), 27-36.","null","null","null","null","null","null","null","null","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","described in 2004","lunde, d. p., musser, g. g., & ziegler, t. (2004). description of a new species of crocidura (soricomorpha: soricidae, crocidurinae) from ke go nature reserve, vietnam. mammal study, 29(1), 27-36.","false","indomalayan","","","true","100000451","true","denovo","Lunde, D. P., Musser, G. G., & Ziegler, T. (2004). Description of a new species of Crocidura (Soricomorpha: Soricidae, Crocidurinae) from Ke Go Nature Reserve, Vietnam. Mammal Study, 29(1), 27-36.","Lunde, D P., Musser, G G., & Ziegler, T","2004","noneYet","noneYet","Lunde, Musser & Ziegler","2004","noneYet","false","NA","",""
"Crocidura kivuana","2475","Heim de Balsac","null","NULL","{""1780"":1957}","false","null","false","Hermann","null","null","iucn","kivuana","null","null","Kivu Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","5568","false","","","","","","","","","","false","NA","",""
"Crocidura lamottei","2476","Heim de Balsac","null","NULL","{""1780"":1957}","false","null","false","Hermann","null","null","iucn","lamottei","null","null","Lamotte&#39;s Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","41326","false","","","","","","","","","","false","NA","",""
"Crocidura lanosa","2477","Heim de Balsac","null","NULL","{""1780"":1957}","false","null","false","Hermann","null","null","iucn","lanosa","null","null","Lemara Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","5569","false","","","","","","","","","","false","NA","",""
"Crocidura lasiura","2478","Dobson","null","NULL","{""1780"":1889}","false","null","false","Hermann","null","null","iucn","lasiura","null","null","Ussuri Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","palearctic","","","true","41327","false","","","","","","","","","","false","NA","",""
"Crocidura latona","2479","Hollister","null","NULL","{""1780"":1916}","false","null","false","Hermann","null","null","iucn","latona","null","null","Latona&#39;s Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","5570","false","","","","","","","","","","false","NA","",""
"Crocidura lea","2480","Miller & Hollister","null","NULL","{""1780"":1921}","false","null","false","Hermann","null","null","iucn","lea","null","null","Sulawesi Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","australasia/oceania","","","true","41328","false","","","","","","","","","","false","NA","",""
"Crocidura lepidura","2481","Lyon","null","NULL","{""1780"":1908}","false","null","false","Hermann","null","null","iucn","lepidura","null","null","Sumatran Giant Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","indomalayan","","","true","136792","false","","","","","","","","","","false","NA","",""
"Crocidura leucodon","2482","Hermann","null","NULL","{""1780"":1780}","false","null","false","Hermann","null","null","iucn","leucodon","null","null","Bicolored Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","palearctic","","","true","29651","false","","","","","","","","","","false","NA","",""
"Crocidura levicula","2483","Miller & Hollister","null","NULL","{""1780"":1921}","false","null","false","Hermann","null","null","iucn","levicula","null","null","Sulawesi Tiny Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","australasia/oceania","","","true","41329","false","","","","","","","","","","false","NA","",""
"Crocidura littoralis","2484","Meller","null","NULL","{""1780"":1910}","false","null","false","Hermann","null","null","iucn","littoralis","null","null","Butiaba Naked-tailed Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","41330","false","","","","","","","","","","false","NA","",""
"Crocidura longipes","2485","Hutterer & Happold","null","NULL","{""1780"":1983}","false","null","false","Hermann","null","null","iucn","longipes","null","null","Savanna Swamp Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","5571","false","","","","","","","","","","false","NA","",""
"Crocidura lucina","2486","Dippenaar","null","NULL","{""1780"":1980}","false","null","false","Hermann","null","null","iucn","lucina","null","null","Lucina&#39;s Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","5572","false","","","","","","","","","","false","NA","",""
"Crocidura ludia","2487","Hollister","null","NULL","{""1780"":1916}","false","null","false","Hermann","null","null","iucn","ludia","null","null","Dramatic Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","5589","false","","","","","","","","","","false","NA","",""
"Crocidura luna","2488","Dollman","null","NULL","{""1780"":1915}","false","null","false","Hermann","null","null","iucn","luna","null","null","Greater Gray-brown Musk Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","41331","false","","","","","","","","","","false","NA","",""
"Crocidura lusitania","2489","Dollman","null","NULL","{""1780"":1915}","false","null","false","Hermann","null","null","iucn","lusitania","null","null","Mauritanian Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","palearctic,  afrotropical","","","true","41332","false","","","","","","","","","","false","NA","",""
"Crocidura lwiroensis","2490","Peterhans & Hutterer","null","NULL","{""1780"":2013}","false","null","false","Hermann","null","null","newsp","lwiroensis","null","null","NULL","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","100000060","true","denovo","Kerbis Peterhans, J.C., Huhndorf, M.H., Plumptre, A.J., Hutterer, R., Kaleme, P. & Ndara, B. 2013. Mammals, other than bats, from the Misotshi-Kabogo highlands (eastern Democratic Republic of Congo), with the description of two new species (Mammalia: Soricidae). Bonn Zoological Bulletin 62: 203-219 [133]","Kerbis Peterhans, J.C., Huhndorf, M.H., Plumptre, A.J., Hutterer, R., Kaleme, P & Ndara, B","2013","noneYet","noneYet","Peterhans & Hutterer","2013","noneYet","false","NA","",""
"Crocidura macarthuri","2491","St. Leger","null","NULL","{""1780"":1934}","false","null","false","Hermann","null","null","iucn","macarthuri","null","null","Macarthur&#39;s Shrew","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","shrews","eulipotyphla","soricidae","crocidurinae","","crocidura","false","","","","false","afrotropics","","","true","41333","false","","","","","","","","","","false","NA","",""
