major_type,major_subtype,linnean_order,linnean_family,linnean_subfamily,linnean_tribeg,genus,canonical_sciname,juniorSynonym,synonymOf,notes,citation,extinct,species_authority,authority_year,authority_fullcitation,authority_link,geo_distribution,MDDv1,internal_id,newSppSinceMSW3,IfNew_category,IfNew_valid_SciName,IfNew_described_SciName,IfNew_GeoRegion,IfNew_evidenceCitation,IfNew_evidenceAuthors,IfNew_evidenceYear,IfNew_evidenceLink,IfNew_nameCitation,IfNew_nameAuthors,IfNew_nameYear,IfNew_nameLink,genusTransfersinceMSW3,IfTransfer_oldSciName,IfTransfer_oldIUCN_ID,IfTransfer_evidenceCitation
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,NA,NA,Muntiacus,Muntiacus_aureus,NO,NA,Split,G&G,0,C. H. Smith,1826,,,"Palearctic, Indomalaya",0,,,splitFromExisting,NA,NA,NA,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,,,
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_crinifrons,NO,NA,NA,NA,0,Sclater,1885,,,Palearctic,0,13924,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_feae,NO,NA,NA,NA,0,Thomas & Doria,1889,,,Indomalaya,0,13927,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_gongshanensis,NO,NA,NA,NA,0,Ma,1990,,,"Palearctic, Indomalaya",0,13926,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,NA,NA,Muntiacus,Muntiacus_malabaricus,NO,NA,Split,G&G,0,Lydekkar,1915,,,Palearctic,0,,,splitFromExisting,NA,NA,NA,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,,,
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_montanus,NO,NA,NA,NA,0,Robinson & Kloss,1918,,,Indomalaya,0,136831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_muntjak,NO,NA,M._(m.)_malabaricus_from_Sri_Lanka_is_almost_certainly_a_distinct_species_based_on_genetic_evidence,"Martins,_R._F.,_Fickel,_J.,_Le,_M.,_Van_Nguyen,_T.,_Nguyen,_H._M.,_Timmins,_R.,_..._&_Wilting,_A._(2017)._Phylogeography_of_red_muntjacs_reveals_three_distinct_mitochondrial_lineages._BMC_evolutionary_biology,_17(1),_34.",0,Zimmermann,1780,,,Indomalaya,0,42190,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,NA,NA,Muntiacus,Muntiacus_nigripes,NO,NA,Split,G&G,0,G. M. Allen,1930,,,"Palearctic, Indomalaya",0,,,splitFromExisting,NA,NA,NA,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,,,
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_puhoatensis,NO,NA,NA,NA,0,Trai,1997,,,Indomalaya,0,136293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_putaoensis,NO,NA,NA,NA,0,"Amato, Egan, & Rabinowitz",1999,,,"Palearctic, Indomalaya",0,136479,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_reevesi,NO,NA,NA,NA,0,Ogilby,1839,,,Palearctic,0,42191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_rooseveltorum,NO,NA,NA,NA,0,Osgood,1932,,,Indomalaya,0,13928,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_truongsonensis,NO,NA,NA,NA,0,"Giao, Tuoc, Dung, Wikramanayake, Amato, Arctander, & MacKinnon",1997,,,"Palearctic, Indomalaya",0,44704,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_vaginalis,NO,NA,elevated_to_species_level_from_M._muntjak,"Martins,_R._F.,_Fickel,_J.,_Le,_M.,_Van_Nguyen,_T.,_Nguyen,_H._M.,_Timmins,_R.,_..._&_Wilting,_A._(2017)._Phylogeography_of_red_muntjacs_reveals_three_distinct_mitochondrial_lineages._BMC_evolutionary_biology,_17(1),_34.",0,Boddaert,1785,,,"Palearctic, Indomalaya",0,400000272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,MUNTIACINI,Muntiacus,Muntiacus_vuquangensis,NO,NA,NA,NA,0,"Tuoc, Dung, Dawson, Arctander, & MacKinnon",1994,,,Indomalaya,0,44703,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CAPREOLINAE,ODOCOILEINI,Odocoileus,Odocoileus_hemionus,NO,NA,NA,NA,0,Rafinesque,1817,,,Nearctic,0,42393,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CAPREOLINAE,ODOCOILEINI,Odocoileus,Odocoileus_virginianus,NO,NA,NA,NA,0,Zimmermann,1780,,,"Neotropical, Nearctic",0,42394,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CAPREOLINAE,ODOCOILEINI,Ozotoceros,Ozotoceros_bezoarticus,NO,NA,NA,NA,0,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,Neotropical,0,15803,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,CERVINI,Panolia,Panolia_eldii,NO,NA,Genus_transfer:_Rucervus_to_Panolia,"Groves,_C._P._&_Grubb,_P._2011._Ungulate_taxonomy._The_John_Hopkins_University_Press,_Baltimore,_Maryland.",0,M'Clelland,1842,,,Palearctic,0,400000355,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Rucervus_eldii,_toLookUp,"Groves,_C._P._&_Grubb,_P._2011._Ungulate_taxonomy._The_John_Hopkins_University_Press,_Baltimore,_Maryland."
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,NA,NA,Panolia,Panolia_siamensis,NO,NA,Split,G&G,0,Lydekker,1915,,,"Palearctic, Indomalaya",0,,,splitFromExisting,NA,NA,NA,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,,,
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,NA,NA,Panolia,Panolia_thamin,NO,NA,Split,G&G,0,Thomas,1918,,,Indomalaya,0,,,splitFromExisting,NA,NA,NA,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,,,
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CAPREOLINAE,ODOCOILEINI,Pudu,Pudu_mephistophiles,NO,NA,NA,NA,0,de Winton,1896,,,Neotropics,0,18847,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CAPREOLINAE,ODOCOILEINI,Pudu,Pudu_puda,NO,NA,NA,NA,0,Molina,1782,,,Neotropics,0,18848,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CAPREOLINAE,ODOCOILEINI,Rangifer,Rangifer_tarandus,NO,NA,NA,NA,0,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,"Palearctic, Nearctic",0,29742,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,NA,NA,Rucervus,Rucervus_branderi,NO,NA,split,G&G,0,Pocock,1943,,,Palearctic,0,,,splitFromExisting,NA,NA,NA,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,,,
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,CERVINI,Rucervus,Rucervus_duvaucelii,NO,NA,NA,NA,0,G. Cuvier,1823,,,Palearctic,0,4257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,NA,NA,Rucervus,Rucervus_ranjitsinhi,NO,NA,split,G&G,0,Groves,1983,,,Palearctic,0,,,splitFromExisting,NA,NA,NA,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,,,
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,CERVINI,Rucervus,Rucervus_schomburgki,NO,NA,NA,NA,1,Blyth,1863,,,Extinct,0,4288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,CERVINI,Rusa,Cervus_alfredi,NO,NA,NA,NA,0,Sclater,1870,,,Palearctic,0,4273,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,CERVINI,Rusa,Cervus_marianna,NO,NA,NA,NA,0,Desmarest,1822,,,Palearctic,0,4274,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,CERVINI,Rusa,Cervus_timorensis,NO,NA,NA,NA,0,de Blainville,1822,,,Palearctic,0,41789,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CERVINAE,CERVINI,Rusa,Cervus_unicolor,NO,NA,NA,NA,0,Kerr,1792,,,Palearctic,0,41790,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Cephalorhynchus,Cephalorhynchus_commersonii,NO,NA,NA,NA,0,Lacépède,1904,,,Marine,0,4159,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Cephalorhynchus,Cephalorhynchus_eutropia,NO,NA,NA,NA,0,Gray,1846,,,Marine,0,4160,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Cephalorhynchus,Cephalorhynchus_heavisidii,NO,NA,NA,NA,0,Gray,1828,,,Marine,0,4161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Cephalorhynchus,Cephalorhynchus_hectori,NO,NA,NA,NA,0,van Beneden,1881,,,Marine,0,4162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Delphinus,Delphinus_capensis,NO,NA,accidentally_left_off_list,NA,0,Gray,1828,,,Marine,0,400000124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Delphinus,Delphinus_delphis,NO,NA,NA,NA,0,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,Marine,0,6336,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Feresa,Feresa_attenuata,NO,NA,NA,NA,0,Gray,1874,,,Marine,0,8551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Globicephala,Globicephala_macrorhynchus,NO,NA,NA,NA,0,Gray,1846,,,Marine,0,9249,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Globicephala,Globicephala_melas,NO,NA,NA,NA,0,Traill,1809,,,Marine,0,9250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Grampus,Grampus_griseus,NO,NA,NA,NA,0,G. Cuvier,1812,,,Marine,0,9461,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Lagenodelphis,Lagenodelphis_hosei,NO,NA,NA,NA,0,Fraser,1956,,,Marine,0,11140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Lagenorhynchus,Lagenorhynchus_acutus,NO,NA,NA,NA,0,Gray,1828,,,Marine,0,11141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Lagenorhynchus,Lagenorhynchus_albirostris,NO,NA,NA,NA,0,Gray,1846,,,Marine,0,11142,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Lagenorhynchus,Lagenorhynchus_australis,NO,NA,NA,NA,0,Peale,1848,,,Marine,0,11143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Lagenorhynchus,Lagenorhynchus_cruciger,NO,NA,NA,NA,0,Quoy & Gaimard,1824,,,Marine,0,11144,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Lagenorhynchus,Lagenorhynchus_obliquidens,NO,NA,NA,NA,0,Gill,1865,,,Marine,0,11145,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Lagenorhynchus,Lagenorhynchus_obscurus,NO,NA,NA,NA,0,Gray,1828,,,Marine,0,11146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Lissodelphis,Lissodelphis_borealis,NO,NA,NA,NA,0,Peale,1848,,,Marine,0,12125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Lissodelphis,Lissodelphis_peronii,NO,NA,NA,NA,0,Lacépède,1804,,,Marine,0,12126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Orcaella,Orcaella_brevirostris,NO,NA,NA,NA,0,Owen,1866,,,"Marine, Indomalaya",0,15419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Orcaella,Orcaella_heinsohni,NO,NA,NA,NA,0,"Beasley, Robertson, & Arnold",2005,,,Marine,0,136315,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Orcinus,Orcinus_orca,NO,NA,NA,NA,0,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,Marine,0,15421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Peponocephala,Peponocephala_electra,NO,NA,NA,NA,0,Gray,1846,,,Marine,0,16564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Pseudorca,Pseudorca_crassidens,NO,NA,NA,NA,0,Owen,1846,,,Marine,0,18596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Sotalia,Sotalia_fluviatilis,NO,NA,NA,NA,0,Gervais & Deville,1853,,,Neotropical,0,190871,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Sotalia,Sotalia_guianensis,NO,NA,NA,NA,0,van Beneden,1864,,,Marine,0,181359,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Sousa,Sousa_chinensis,NO,NA,NA,NA,0,Osbeck,1765,,,Marine,0,20424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Sousa,Sousa_plumbea,NO,NA,re-elevated_to_Species,"Jefferson,_T.A.,_Rosenbaum,_H.C._2014._Taxonomic_revision_of_the_humpback_dolphins_(Sousa_spp.)_and_description_of_a_new_species_from_Australia._Marine_Mammal_Science_30(4):_1494-1541.",0,G. Cuvier,1829,,,Marine,0,100000795,1,splitFromExisting,Sousa_plumbea,Sousa_plumbea,Marine,"Jefferson,_T.A.,_Rosenbaum,_H.C._2014._Taxonomic_revision_of_the_humpback_dolphins_(Sousa_spp.)_&_description_of_a_new_species_from_Australia._Marine_Mammal_Science_30(4):_1494-1541.","Jefferson,_T.A.,_Rosenbaum,_H.C",2014,http://onlinelibrary.wiley.com/doi/10.1111/mms.12152/abstract,"Cuvier, G. 1829. Le règne animal distribué d'après son organisation, pour servir de base à l'histoire naturelle des animaux et d'introduction à l'anatomie comparée. Chez Deterville, Libraire, Paris, France.",G._Cuvier,1829,https://www.biodiversitylibrary.org/item/104184#page/9/mode/1up,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Sousa,Sousa_sahulensis,NO,NA,NA,NA,0,Jefferson & Rosenbaum,2014,,,Marine,0,100000334,1,deNovo,Sousa_sahulensis,Sousa_sahulensis,"Marine, Australasia/Oceania","Jefferson,_T.A.;_Rosenbaum,_H.C._(2014)._""Taxonomic_revision_of_the_humpback_dolphins_(Sousa_spp.)_&_description_of_a_new_species_from_Australia""._Marine_Mammal_Science_30_(4):_1494–1541._doi:10.1111/mms.12152.","Jefferson,_T.A.;_Rosenbaum,_H.C_",2014,http://onlinelibrary.wiley.com/doi/10.1111/mms.12152/abstract,"Jefferson,_T.A.;_Rosenbaum,_H.C._(2014)._""Taxonomic_revision_of_the_humpback_dolphins_(Sousa_spp.)_&_description_of_a_new_species_from_Australia""._Marine_Mammal_Science_30_(4):_1494–1541._doi:10.1111/mms.12152.",Jefferson_&_Rosenbaum,2014,http://onlinelibrary.wiley.com/doi/10.1111/mms.12152/abstract,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Sousa,Sousa_teuszii,NO,NA,NA,NA,0,Kükenthal,1892,,,Marine,0,20425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Stenella,Stenella_attenuata,NO,NA,NA,NA,0,Gray,1846,,,Marine,0,20729,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Stenella,Stenella_clymene,NO,NA,NA,NA,0,Gray,1846,,,Marine,0,20730,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Stenella,Stenella_coeruleoalba,NO,NA,NA,NA,0,Meyen,1833,,,Marine,0,20731,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Stenella,Stenella_frontalis,NO,NA,NA,NA,0,G. Cuvier,1829,,,Marine,0,20732,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Stenella,Stenella_longirostris,NO,NA,NA,NA,0,Gray,1828,,,Marine,0,20733,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Steno,Steno_bredanensis,NO,NA,NA,NA,0,G. Cuvier,1828,,,Marine,0,20738,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,DELPHINIDAE,NA,NA,Tursiops,Tursiops_aduncus,NO,NA,NA,NA,0,Ehrenberg,1833,,,Marine,0,41714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
