Source	ID	Order	Family	Genus	Species	SciName
IUCN	12835	RODENTIA	SCIURIDAE	Marmota	marmota	Marmota_marmota
IUCN	12847	CARNIVORA	MUSTELIDAE	Martes	gwatkinsii	Martes_gwatkinsii
IUCN	12848	CARNIVORA	MUSTELIDAE	Martes	martes	Martes_martes
IUCN	12855	RODENTIA	CTENODACTYLIDAE	Massoutiera	mzabi	Massoutiera_mzabi
IUCN	12863	RODENTIA	MURIDAE	Mastomys	pernanus	Mastomys_pernanus
IUCN	12865	RODENTIA	MURIDAE	Mastomys	coucha	Mastomys_coucha
IUCN	12866	RODENTIA	MURIDAE	Mastomys	erythroleucus	Mastomys_erythroleucus
IUCN	12868	RODENTIA	MURIDAE	Mastomys	natalensis	Mastomys_natalensis
IUCN	12869	RODENTIA	MURIDAE	Mastomys	shortridgei	Mastomys_shortridgei
IUCN	12891	RODENTIA	MURIDAE	Maxomys	alticola	Maxomys_alticola
IUCN	12892	RODENTIA	MURIDAE	Maxomys	baeodon	Maxomys_baeodon
IUCN	12893	RODENTIA	MURIDAE	Maxomys	bartelsii	Maxomys_bartelsii
IUCN	12894	RODENTIA	MURIDAE	Maxomys	dollmani	Maxomys_dollmani
IUCN	12895	RODENTIA	MURIDAE	Maxomys	hellwaldii	Maxomys_hellwaldii
IUCN	12896	RODENTIA	MURIDAE	Maxomys	hylomyoides	Maxomys_hylomyoides
IUCN	12897	RODENTIA	MURIDAE	Maxomys	inas	Maxomys_inas
IUCN	12898	RODENTIA	MURIDAE	Maxomys	inflatus	Maxomys_inflatus
IUCN	12899	RODENTIA	MURIDAE	Maxomys	moi	Maxomys_moi
IUCN	12900	RODENTIA	MURIDAE	Maxomys	musschenbroekii	Maxomys_musschenbroekii
IUCN	12901	RODENTIA	MURIDAE	Maxomys	ochraceiventer	Maxomys_ochraceiventer
IUCN	12902	RODENTIA	MURIDAE	Maxomys	pagensis	Maxomys_pagensis
IUCN	12903	RODENTIA	MURIDAE	Maxomys	panglima	Maxomys_panglima
IUCN	12904	RODENTIA	MURIDAE	Maxomys	rajah	Maxomys_rajah
IUCN	12905	RODENTIA	MURIDAE	Maxomys	surifer	Maxomys_surifer
IUCN	12906	RODENTIA	MURIDAE	Maxomys	wattsi	Maxomys_wattsi
IUCN	12907	RODENTIA	MURIDAE	Maxomys	whiteheadi	Maxomys_whiteheadi
IUCN	12908	RODENTIA	MURIDAE	Pseudohydromys	ellermani	Pseudohydromys_ellermani
IUCN	12913	ARTIODACTYLA	CERVIDAE	Mazama	chunyi	Mazama_chunyi
IUCN	12914	ARTIODACTYLA	CERVIDAE	Mazama	rufina	Mazama_rufina
IUCN	12937	RODENTIA	NESOMYIDAE	Megadendromus	nikolausi	Megadendromus_nikolausi
IUCN	12938	CHIROPTERA	MEGADERMATIDAE	Megaderma	lyra	Megaderma_lyra
IUCN	12939	CHIROPTERA	MEGADERMATIDAE	Megaderma	spasma	Megaderma_spasma
IUCN	12940	RODENTIA	CRICETIDAE	Megadontomys	cryophilus	Megadontomys_cryophilus
IUCN	12941	RODENTIA	CRICETIDAE	Megadontomys	nelsoni	Megadontomys_nelsoni
IUCN	12942	RODENTIA	CRICETIDAE	Megadontomys	thomasi	Megadontomys_thomasi
IUCN	12945	CHIROPTERA	PTEROPODIDAE	Megaerops	kusnotoi	Megaerops_kusnotoi
IUCN	12946	CHIROPTERA	PTEROPODIDAE	Megaerops	ecaudatus	Megaerops_ecaudatus
IUCN	12947	CHIROPTERA	PTEROPODIDAE	Megaerops	niphanae	Megaerops_niphanae
IUCN	12948	CHIROPTERA	PTEROPODIDAE	Megaerops	wetmorei	Megaerops_wetmorei
IUCN	12977	CHIROPTERA	PTEROPODIDAE	Megaloglossus	woermanni	Megaloglossus_woermanni
IUCN	12980	RODENTIA	CRICETIDAE	Megalomys	desmarestii	Megalomys_desmarestii
IUCN	12981	RODENTIA	CRICETIDAE	Megalomys	luciae	Megalomys_luciae
IUCN	13006	ARTIODACTYLA	BALAENOPTERIDAE	Megaptera	novaeangliae	Megaptera_novaeangliae
IUCN	13046	RODENTIA	CRICETIDAE	Melanomys	caliginosus	Melanomys_caliginosus
IUCN	13047	RODENTIA	CRICETIDAE	Melanomys	robustulus	Melanomys_robustulus
IUCN	13048	RODENTIA	CRICETIDAE	Melanomys	zunigae	Melanomys_zunigae
IUCN	13079	RODENTIA	MURIDAE	Melasmothrix	naso	Melasmothrix_naso
IUCN	13110	CARNIVORA	MUSTELIDAE	Melogale	everetti	Melogale_everetti
IUCN	13114	RODENTIA	MURIDAE	Melomys	aerosus	Melomys_aerosus
IUCN	13115	RODENTIA	MURIDAE	Melomys	bougainville	Melomys_bougainville
IUCN	13116	RODENTIA	MURIDAE	Melomys	burtoni	Melomys_burtoni
IUCN	13117	RODENTIA	MURIDAE	Melomys	capensis	Melomys_capensis
IUCN	13118	RODENTIA	MURIDAE	Melomys	cervinipes	Melomys_cervinipes
IUCN	13119	RODENTIA	MURIDAE	Protochromys	fellowsi	Protochromys_fellowsi
IUCN	13120	RODENTIA	MURIDAE	Melomys	fraterculus	Melomys_fraterculus
IUCN	13122	RODENTIA	MURIDAE	Mammelomys	lanosus	Mammelomys_lanosus
IUCN	13123	RODENTIA	MURIDAE	Melomys	leucogaster	Melomys_leucogaster
IUCN	13124	RODENTIA	MURIDAE	Paramelomys	levipes	Paramelomys_levipes
IUCN	13125	RODENTIA	MURIDAE	Paramelomys	lorentzii	Paramelomys_lorentzii
IUCN	13126	RODENTIA	MURIDAE	Paramelomys	mollis	Paramelomys_mollis
IUCN	13127	RODENTIA	MURIDAE	Paramelomys	moncktoni	Paramelomys_moncktoni
IUCN	13128	RODENTIA	MURIDAE	Melomys	obiensis	Melomys_obiensis
IUCN	13129	RODENTIA	MURIDAE	Paramelomys	platyops	Paramelomys_platyops
IUCN	13130	RODENTIA	MURIDAE	Mammelomys	rattoides	Mammelomys_rattoides
IUCN	13131	RODENTIA	MURIDAE	Paramelomys	rubex	Paramelomys_rubex
IUCN	13132	RODENTIA	MURIDAE	Melomys	rubicola	Melomys_rubicola
IUCN	13133	RODENTIA	MURIDAE	Melomys	rufescens	Melomys_rufescens
IUCN	13139	CHIROPTERA	PTEROPODIDAE	Melonycteris	melanops	Melonycteris_melanops
IUCN	13140	CHIROPTERA	PTEROPODIDAE	Melonycteris	woodfordi	Melonycteris_woodfordi
IUCN	13141	CHIROPTERA	PTEROPODIDAE	Melonycteris	fardoulisi	Melonycteris_fardoulisi
IUCN	13143	CARNIVORA	URSIDAE	Melursus	ursinus	Melursus_ursinus
IUCN	13144	RODENTIA	SCIURIDAE	Menetes	berdmorei	Menetes_berdmorei
IUCN	13159	RODENTIA	MURIDAE	Meriones	arimalius	Meriones_arimalius
IUCN	13160	RODENTIA	MURIDAE	Meriones	chengi	Meriones_chengi
IUCN	13161	RODENTIA	MURIDAE	Meriones	crassus	Meriones_crassus
IUCN	13162	RODENTIA	MURIDAE	Meriones	dahli	Meriones_dahli
IUCN	13163	RODENTIA	MURIDAE	Meriones	hurrianae	Meriones_hurrianae
IUCN	13164	RODENTIA	MURIDAE	Meriones	libycus	Meriones_libycus
IUCN	13165	RODENTIA	MURIDAE	Meriones	meridianus	Meriones_meridianus
IUCN	13166	RODENTIA	MURIDAE	Meriones	persicus	Meriones_persicus
IUCN	13167	RODENTIA	MURIDAE	Meriones	rex	Meriones_rex
IUCN	13168	RODENTIA	MURIDAE	Meriones	sacramenti	Meriones_sacramenti
IUCN	13169	RODENTIA	MURIDAE	Meriones	tamariscinus	Meriones_tamariscinus
IUCN	13170	RODENTIA	MURIDAE	Meriones	tristrami	Meriones_tristrami
IUCN	13171	RODENTIA	MURIDAE	Meriones	unguiculatus	Meriones_unguiculatus
IUCN	13172	RODENTIA	MURIDAE	Meriones	vinogradovi	Meriones_vinogradovi
IUCN	13173	RODENTIA	MURIDAE	Meriones	zarudnyi	Meriones_zarudnyi
IUCN	13209	EULIPOTYPHLA	ERINACEIDAE	Mesechinus	hughi	Mesechinus_hughi
IUCN	13211	RODENTIA	MURIDAE	Mesembriomys	gouldii	Mesembriomys_gouldii
IUCN	13212	RODENTIA	MURIDAE	Mesembriomys	macrurus	Mesembriomys_macrurus
IUCN	13215	RODENTIA	CAPROMYIDAE	Mesocapromys	angelcabrerai	Mesocapromys_angelcabrerai
IUCN	13216	RODENTIA	CAPROMYIDAE	Mesocapromys	auritus	Mesocapromys_auritus
IUCN	13217	RODENTIA	CAPROMYIDAE	Mesocapromys	nanus	Mesocapromys_nanus
IUCN	13218	RODENTIA	CAPROMYIDAE	Mesocapromys	sanfelipensis	Mesocapromys_sanfelipensis
IUCN	13219	RODENTIA	CRICETIDAE	Mesocricetus	auratus	Mesocricetus_auratus
IUCN	13220	RODENTIA	CRICETIDAE	Mesocricetus	brandti	Mesocricetus_brandti
IUCN	13221	RODENTIA	CRICETIDAE	Mesocricetus	newtoni	Mesocricetus_newtoni
IUCN	13222	RODENTIA	CRICETIDAE	Mesocricetus	raddei	Mesocricetus_raddei
IUCN	13233	RODENTIA	ECHIMYIDAE	Makalata	didelphoides	Makalata_didelphoides
IUCN	13234	RODENTIA	ECHIMYIDAE	Mesomys	hispidus	Mesomys_hispidus
IUCN	13235	RODENTIA	ECHIMYIDAE	Mesomys	leniceps	Mesomys_leniceps
IUCN	13236	RODENTIA	ECHIMYIDAE	Makalata	obscura	Makalata_obscura
IUCN	13237	RODENTIA	ECHIMYIDAE	Mesomys	stimulax	Mesomys_stimulax
IUCN	13240	CHIROPTERA	PHYLLOSTOMIDAE	Mesophylla	macconnelli	Mesophylla_macconnelli
IUCN	13241	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	bidens	Mesoplodon_bidens
IUCN	13242	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	bowdoini	Mesoplodon_bowdoini
IUCN	13243	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	carlhubbsi	Mesoplodon_carlhubbsi
IUCN	13244	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	densirostris	Mesoplodon_densirostris
IUCN	13245	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	europaeus	Mesoplodon_europaeus
IUCN	13246	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	ginkgodens	Mesoplodon_ginkgodens
IUCN	13247	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	grayi	Mesoplodon_grayi
IUCN	13248	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	hectori	Mesoplodon_hectori
IUCN	13249	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	layardii	Mesoplodon_layardii
IUCN	13250	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	mirus	Mesoplodon_mirus
IUCN	13251	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	peruvianus	Mesoplodon_peruvianus
IUCN	13252	ARTIODACTYLA	ZIPHIIDAE	Mesoplodon	stejnegeri	Mesoplodon_stejnegeri
IUCN	13296	DIDELPHIMORPHIA	DIDELPHIDAE	Marmosa	alstoni	Marmosa_alstoni
IUCN	13297	DIDELPHIMORPHIA	DIDELPHIDAE	Marmosa	constantiae	Marmosa_constantiae
IUCN	13319	RODENTIA	CAVIIDAE	Microcavia	australis	Microcavia_australis
IUCN	13320	RODENTIA	CAVIIDAE	Microcavia	niata	Microcavia_niata
IUCN	13321	RODENTIA	CAVIIDAE	Microcavia	shiptoni	Microcavia_shiptoni
IUCN	13323	PRIMATES	CHEIROGALEIDAE	Microcebus	murinus	Microcebus_murinus
IUCN	13325	PRIMATES	CHEIROGALEIDAE	Microcebus	myoxinus	Microcebus_myoxinus
IUCN	13332	RODENTIA	MURIDAE	Microdillus	peeli	Microdillus_peeli
IUCN	13340	AFROSORICIDA	TENRECIDAE	Microgale	brevicaudata	Microgale_brevicaudata
IUCN	13343	AFROSORICIDA	TENRECIDAE	Microgale	gracilis	Microgale_gracilis
IUCN	13344	AFROSORICIDA	TENRECIDAE	Microgale	longicaudata	Microgale_longicaudata
IUCN	13349	AFROSORICIDA	TENRECIDAE	Microgale	parvula	Microgale_parvula
IUCN	13350	AFROSORICIDA	TENRECIDAE	Microgale	principula	Microgale_principula
IUCN	13355	AFROSORICIDA	TENRECIDAE	Microgale	thomasi	Microgale_thomasi
IUCN	13356	AFROSORICIDA	TENRECIDAE	Microgale	dryas	Microgale_dryas
IUCN	13369	RODENTIA	MURIDAE	Microhydromys	richardsoni	Microhydromys_richardsoni
IUCN	13373	RODENTIA	MURIDAE	Micromys	minutus	Micromys_minutus
IUCN	13375	CHIROPTERA	PHYLLOSTOMIDAE	Glyphonycteris	behnii	Glyphonycteris_behnii
IUCN	13376	CHIROPTERA	PHYLLOSTOMIDAE	Lampronycteris	brachyotis	Lampronycteris_brachyotis
IUCN	13377	CHIROPTERA	PHYLLOSTOMIDAE	Glyphonycteris	daviesi	Glyphonycteris_daviesi
IUCN	13378	CHIROPTERA	PHYLLOSTOMIDAE	Micronycteris	hirsuta	Micronycteris_hirsuta
IUCN	13379	CHIROPTERA	PHYLLOSTOMIDAE	Micronycteris	megalotis	Micronycteris_megalotis
IUCN	13380	CHIROPTERA	PHYLLOSTOMIDAE	Micronycteris	minuta	Micronycteris_minuta
IUCN	13381	CHIROPTERA	PHYLLOSTOMIDAE	Trinycteris	nicefori	Trinycteris_nicefori
IUCN	13382	CHIROPTERA	PHYLLOSTOMIDAE	Neonycteris	pusilla	Neonycteris_pusilla
IUCN	13383	CHIROPTERA	PHYLLOSTOMIDAE	Micronycteris	schmidtorum	Micronycteris_schmidtorum
IUCN	13384	CHIROPTERA	PHYLLOSTOMIDAE	Glyphonycteris	sylvestris	Glyphonycteris_sylvestris
IUCN	13388	PERAMELEMORPHIA	PERAMELIDAE	Microperoryctes	longicauda	Microperoryctes_longicauda
IUCN	13389	PERAMELEMORPHIA	PERAMELIDAE	Microperoryctes	murina	Microperoryctes_murina
IUCN	13390	PERAMELEMORPHIA	PERAMELIDAE	Microperoryctes	papuensis	Microperoryctes_papuensis
IUCN	13393	AFROSORICIDA	TENRECIDAE	Micropotamogale	lamottei	Micropotamogale_lamottei
IUCN	13394	AFROSORICIDA	TENRECIDAE	Micropotamogale	ruwenzorii	Micropotamogale_ruwenzorii
IUCN	13401	CHIROPTERA	PTEROPODIDAE	Micropteropus	intermedius	Micropteropus_intermedius
IUCN	13402	CHIROPTERA	PTEROPODIDAE	Micropteropus	pusillus	Micropteropus_pusillus
IUCN	13407	RODENTIA	CRICETIDAE	Microryzomys	altissimus	Microryzomys_altissimus
IUCN	13408	RODENTIA	CRICETIDAE	Microryzomys	minutus	Microryzomys_minutus
IUCN	13409	RODENTIA	SCIURIDAE	Microsciurus	alfari	Microsciurus_alfari
IUCN	13410	RODENTIA	SCIURIDAE	Microsciurus	flaviventer	Microsciurus_flaviventer
IUCN	13411	RODENTIA	SCIURIDAE	Microsciurus	mimulus	Microsciurus_mimulus
IUCN	13412	RODENTIA	SCIURIDAE	Microsciurus	santanderensis	Microsciurus_santanderensis
IUCN	13417	RODENTIA	CRICETIDAE	Microtus	breweri	Microtus_breweri
IUCN	13418	RODENTIA	CRICETIDAE	Microtus	cabrerae	Microtus_cabrerae
IUCN	13425	RODENTIA	CRICETIDAE	Microtus	abbreviatus	Microtus_abbreviatus
IUCN	13426	RODENTIA	CRICETIDAE	Microtus	agrestis	Microtus_agrestis
IUCN	13427	RODENTIA	CRICETIDAE	Microtus	californicus	Microtus_californicus
IUCN	13428	RODENTIA	CRICETIDAE	Microtus	daghestanicus	Microtus_daghestanicus
IUCN	13429	RODENTIA	CRICETIDAE	Microtus	evoronensis	Microtus_evoronensis
IUCN	13430	RODENTIA	CRICETIDAE	Microtus	fortis	Microtus_fortis
IUCN	13431	RODENTIA	CRICETIDAE	Microtus	gregalis	Microtus_gregalis
IUCN	13432	RODENTIA	CRICETIDAE	Microtus	guatemalensis	Microtus_guatemalensis
IUCN	13433	RODENTIA	CRICETIDAE	Microtus	hyperboreus	Microtus_hyperboreus
IUCN	13434	RODENTIA	CRICETIDAE	Microtus	irani	Microtus_irani
IUCN	13435	RODENTIA	CRICETIDAE	Neodon	irene	Neodon_irene
IUCN	13436	RODENTIA	CRICETIDAE	Blanfordimys	juldaschi	Blanfordimys_juldaschi
IUCN	13438	RODENTIA	CRICETIDAE	Microtus	ilaeus	Microtus_ilaeus
IUCN	13439	RODENTIA	CRICETIDAE	Neodon	leucurus	Neodon_leucurus
IUCN	13440	RODENTIA	CRICETIDAE	Microtus	limnophilus	Microtus_limnophilus
IUCN	13442	RODENTIA	CRICETIDAE	Microtus	maximowiczii	Microtus_maximowiczii
IUCN	13443	RODENTIA	CRICETIDAE	Microtus	mexicanus	Microtus_mexicanus
IUCN	13444	RODENTIA	CRICETIDAE	Microtus	middendorffii	Microtus_middendorffii
IUCN	13445	RODENTIA	CRICETIDAE	Microtus	mongolicus	Microtus_mongolicus
IUCN	13446	RODENTIA	CRICETIDAE	Microtus	montebelli	Microtus_montebelli
IUCN	13447	RODENTIA	CRICETIDAE	Microtus	mujanensis	Microtus_mujanensis
IUCN	13448	RODENTIA	CRICETIDAE	Microtus	nasarovi	Microtus_nasarovi
IUCN	13449	RODENTIA	CRICETIDAE	Microtus	oaxacensis	Microtus_oaxacensis
IUCN	13451	RODENTIA	CRICETIDAE	Microtus	oeconomus	Microtus_oeconomus
IUCN	13452	RODENTIA	CRICETIDAE	Microtus	pennsylvanicus	Microtus_pennsylvanicus
IUCN	13453	RODENTIA	CRICETIDAE	Microtus	quasiater	Microtus_quasiater
IUCN	13454	RODENTIA	CRICETIDAE	Microtus	levis	Microtus_levis
IUCN	13455	RODENTIA	CRICETIDAE	Microtus	sachalinensis	Microtus_sachalinensis
IUCN	13456	RODENTIA	CRICETIDAE	Microtus	schelkovnikovi	Microtus_schelkovnikovi
IUCN	13457	RODENTIA	CRICETIDAE	Neodon	sikimensis	Neodon_sikimensis
IUCN	13458	RODENTIA	CRICETIDAE	Microtus	socialis	Microtus_socialis
IUCN	13459	RODENTIA	CRICETIDAE	Microtus	transcaspicus	Microtus_transcaspicus
IUCN	13461	RODENTIA	CRICETIDAE	Microtus	bavaricus	Microtus_bavaricus
IUCN	13462	RODENTIA	CRICETIDAE	Microtus	felteni	Microtus_felteni
IUCN	13463	RODENTIA	CRICETIDAE	Microtus	guentheri	Microtus_guentheri
IUCN	13464	RODENTIA	CRICETIDAE	Microtus	tatricus	Microtus_tatricus
IUCN	13486	RODENTIA	CRICETIDAE	Microtus	thomasi	Microtus_thomasi
IUCN	13487	RODENTIA	CRICETIDAE	Microtus	townsendii	Microtus_townsendii
IUCN	13488	RODENTIA	CRICETIDAE	Microtus	arvalis	Microtus_arvalis
IUCN	13489	RODENTIA	CRICETIDAE	Microtus	subterraneus	Microtus_subterraneus
IUCN	13490	RODENTIA	CRICETIDAE	Microtus	multiplex	Microtus_multiplex
IUCN	13491	RODENTIA	CRICETIDAE	Microtus	savii	Microtus_savii
IUCN	13493	RODENTIA	CRICETIDAE	Microtus	duodecimcostatus	Microtus_duodecimcostatus
IUCN	13494	RODENTIA	CRICETIDAE	Microtus	lusitanicus	Microtus_lusitanicus
IUCN	13522	RODENTIA	MURIDAE	Millardia	gleadowi	Millardia_gleadowi
IUCN	13523	RODENTIA	MURIDAE	Millardia	kathleenae	Millardia_kathleenae
IUCN	13524	RODENTIA	MURIDAE	Millardia	kondana	Millardia_kondana
IUCN	13525	RODENTIA	MURIDAE	Millardia	meltada	Millardia_meltada
IUCN	13556	CHIROPTERA	VESPERTILIONIDAE	Mimetillus	moloneyi	Mimetillus_moloneyi
IUCN	13559	CHIROPTERA	PHYLLOSTOMIDAE	Mimon	bennettii	Mimon_bennettii
IUCN	13560	CHIROPTERA	PHYLLOSTOMIDAE	Mimon	crenulatum	Mimon_crenulatum
IUCN	13561	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	schreibersii	Miniopterus_schreibersii
IUCN	13562	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	australis	Miniopterus_australis
IUCN	13563	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	fraterculus	Miniopterus_fraterculus
IUCN	13564	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	fuscus	Miniopterus_fuscus
IUCN	13565	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	inflatus	Miniopterus_inflatus
IUCN	13566	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	magnater	Miniopterus_magnater
IUCN	13567	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	medius	Miniopterus_medius
IUCN	13568	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	minor	Miniopterus_minor
IUCN	13569	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	pusillus	Miniopterus_pusillus
IUCN	13570	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	robustior	Miniopterus_robustior
IUCN	13571	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	tristis	Miniopterus_tristis
IUCN	13572	PRIMATES	CERCOPITHECIDAE	Miopithecus	talapoin	Miopithecus_talapoin
IUCN	13581	CARNIVORA	PHOCIDAE	Mirounga	angustirostris	Mirounga_angustirostris
IUCN	13583	CARNIVORA	PHOCIDAE	Mirounga	leonina	Mirounga_leonina
IUCN	13584	PRIMATES	CHEIROGALEIDAE	Mirza	coquereli	Mirza_coquereli
IUCN	13603	EULIPOTYPHLA	TALPIDAE	Mogera	tokudae	Mogera_tokudae
IUCN	13604	EULIPOTYPHLA	TALPIDAE	Mogera	etigo	Mogera_etigo
IUCN	13637	CHIROPTERA	MOLOSSIDAE	Cynomops	abrasus	Cynomops_abrasus
IUCN	13638	CHIROPTERA	MOLOSSIDAE	Molossops	aequatorianus	Molossops_aequatorianus
IUCN	13639	CHIROPTERA	MOLOSSIDAE	Cynomops	greenhalli	Cynomops_greenhalli
IUCN	13640	CHIROPTERA	MOLOSSIDAE	Molossops	mattogrossensis	Molossops_mattogrossensis
IUCN	13641	CHIROPTERA	MOLOSSIDAE	Molossops	neglectus	Molossops_neglectus
IUCN	13642	CHIROPTERA	MOLOSSIDAE	Cynomops	planirostris	Cynomops_planirostris
IUCN	13643	CHIROPTERA	MOLOSSIDAE	Molossops	temminckii	Molossops_temminckii
IUCN	13644	CHIROPTERA	MOLOSSIDAE	Molossus	rufus	Molossus_rufus
IUCN	13645	CHIROPTERA	MOLOSSIDAE	Molossus	aztecus	Molossus_aztecus
IUCN	13646	CHIROPTERA	MOLOSSIDAE	Molossus	currentium	Molossus_currentium
IUCN	13647	CHIROPTERA	MOLOSSIDAE	Molossus	coibensis	Molossus_coibensis
IUCN	13648	CHIROPTERA	MOLOSSIDAE	Molossus	molossus	Molossus_molossus
IUCN	13649	CHIROPTERA	MOLOSSIDAE	Molossus	pretiosus	Molossus_pretiosus
IUCN	13650	CHIROPTERA	MOLOSSIDAE	Molossus	sinaloae	Molossus_sinaloae
IUCN	13653	CARNIVORA	PHOCIDAE	Monachus	monachus	Monachus_monachus
IUCN	13654	CARNIVORA	PHOCIDAE	Neomonachus	schauinslandi	Neomonachus_schauinslandi
IUCN	13655	CARNIVORA	PHOCIDAE	Neomonachus	tropicalis	Neomonachus_tropicalis
IUCN	13692	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	americana	Monodelphis_americana
IUCN	13693	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	dimidiata	Monodelphis_dimidiata
IUCN	13694	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	emiliae	Monodelphis_emiliae
IUCN	13695	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	iheringi	Monodelphis_iheringi
IUCN	13696	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	kunsi	Monodelphis_kunsi
IUCN	13697	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	maraxina	Monodelphis_maraxina
IUCN	13698	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	osgoodi	Monodelphis_osgoodi
IUCN	13699	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	rubida	Monodelphis_rubida
IUCN	13700	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	scalops	Monodelphis_scalops
IUCN	13702	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	theresa	Monodelphis_theresa
IUCN	13703	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	unistriatus	Monodelphis_unistriatus
IUCN	13704	ARTIODACTYLA	MONODONTIDAE	Monodon	monoceros	Monodon_monoceros
IUCN	13719	CHIROPTERA	PHYLLOSTOMIDAE	Monophyllus	plethodon	Monophyllus_plethodon
IUCN	13720	CHIROPTERA	PHYLLOSTOMIDAE	Monophyllus	redmani	Monophyllus_redmani
IUCN	13837	CHIROPTERA	MOLOSSIDAE	Mops	brachypterus	Mops_brachypterus
IUCN	13838	CHIROPTERA	MOLOSSIDAE	Mops	condylurus	Mops_condylurus
IUCN	13839	CHIROPTERA	MOLOSSIDAE	Mops	congicus	Mops_congicus
IUCN	13840	CHIROPTERA	MOLOSSIDAE	Mops	demonstrator	Mops_demonstrator
IUCN	13841	CHIROPTERA	MOLOSSIDAE	Mops	midas	Mops_midas
IUCN	13842	CHIROPTERA	MOLOSSIDAE	Mops	mops	Mops_mops
IUCN	13843	CHIROPTERA	MOLOSSIDAE	Mops	nanulus	Mops_nanulus
IUCN	13844	CHIROPTERA	MOLOSSIDAE	Mops	niangarae	Mops_niangarae
IUCN	13845	CHIROPTERA	MOLOSSIDAE	Mops	niveiventer	Mops_niveiventer
IUCN	13846	CHIROPTERA	MOLOSSIDAE	Mops	petersoni	Mops_petersoni
IUCN	13847	CHIROPTERA	MOLOSSIDAE	Mops	sarasinorum	Mops_sarasinorum
IUCN	13848	CHIROPTERA	MOLOSSIDAE	Mops	spurrelli	Mops_spurrelli
IUCN	13849	CHIROPTERA	MOLOSSIDAE	Mops	thersites	Mops_thersites
IUCN	13850	CHIROPTERA	MOLOSSIDAE	Mops	trevori	Mops_trevori
IUCN	13877	CHIROPTERA	MORMOOPIDAE	Mormoops	blainvillei	Mormoops_blainvillei
IUCN	13878	CHIROPTERA	MORMOOPIDAE	Mormoops	megalophylla	Mormoops_megalophylla
IUCN	13879	CHIROPTERA	MOLOSSIDAE	Mormopterus	acetabulosus	Mormopterus_acetabulosus
IUCN	13880	CHIROPTERA	MOLOSSIDAE	Mormopterus	beccarii	Mormopterus_beccarii
IUCN	13881	CHIROPTERA	MOLOSSIDAE	Mormopterus	doriae	Mormopterus_doriae
IUCN	13882	CHIROPTERA	MOLOSSIDAE	Mormopterus	jugularis	Mormopterus_jugularis
IUCN	13883	CHIROPTERA	MOLOSSIDAE	Nyctinomops	kalinowskii	Nyctinomops_kalinowskii
IUCN	13884	CHIROPTERA	MOLOSSIDAE	Mormopterus	minutus	Mormopterus_minutus
IUCN	13885	CHIROPTERA	MOLOSSIDAE	Mormopterus	norfolkensis	Mormopterus_norfolkensis
IUCN	13887	CHIROPTERA	MOLOSSIDAE	Mormopterus	phrudus	Mormopterus_phrudus
IUCN	13888	CHIROPTERA	MOLOSSIDAE	Mormopterus	planiceps	Mormopterus_planiceps
IUCN	13894	ARTIODACTYLA	MOSCHIDAE	Moschus	berezovskii	Moschus_berezovskii
IUCN	13895	ARTIODACTYLA	MOSCHIDAE	Moschus	chrysogaster	Moschus_chrysogaster
IUCN	13896	ARTIODACTYLA	MOSCHIDAE	Moschus	fuscus	Moschus_fuscus
IUCN	13897	ARTIODACTYLA	MOSCHIDAE	Moschus	moschiferus	Moschus_moschiferus
IUCN	13901	ARTIODACTYLA	MOSCHIDAE	Moschus	leucogaster	Moschus_leucogaster
